,loss,auc,val_loss,val_auc
0,0.8109655976295471,0.6593944430351257,0.5122876763343811,0.8996428847312927
1,0.5095634460449219,0.8038337826728821,1.0253496170043945,0.6734523773193359
2,0.4078826904296875,0.869593620300293,0.37856459617614746,0.914642870426178
3,0.3607150614261627,0.9007517099380493,0.39518100023269653,0.8994643092155457
4,0.34809383749961853,0.9104350805282593,0.34404662251472473,0.918749988079071
5,0.33303478360176086,0.9172465205192566,0.36712905764579773,0.9079167246818542
6,0.32198840379714966,0.9266130328178406,0.33995521068573,0.9259523749351501
7,0.3209802806377411,0.9285846948623657,0.4882146418094635,0.9206547141075134
8,0.2863307297229767,0.9421502947807312,0.29068154096603394,0.9427976012229919
9,0.29138898849487305,0.9412066340446472,0.31049731373786926,0.936369001865387
10,0.2763480544090271,0.9465851783752441,0.2783646285533905,0.950476348400116
11,0.2711338996887207,0.949713408946991,0.27983367443084717,0.9491667151451111
12,0.25686734914779663,0.9548251032829285,0.28512778878211975,0.9528570771217346
13,0.24323344230651855,0.9567717909812927,0.4609193503856659,0.8629761934280396
14,0.24373234808444977,0.9579379558563232,0.28254982829093933,0.9500001072883606
15,0.23721954226493835,0.9572972059249878,0.27405527234077454,0.9500595331192017
16,0.22594410181045532,0.9638389348983765,0.2453436702489853,0.9613690972328186
17,0.2251710146665573,0.9594327211380005,0.35263195633888245,0.9499405026435852
18,0.20641697943210602,0.9684796333312988,0.35346612334251404,0.9524999856948853
19,0.2007451355457306,0.9695503115653992,0.33336684107780457,0.9501189589500427
